기준연월,SGG_ID,행정구역별,전월대비방문인구증감률,코드분류,인구감소소멸지역코드,티맵_자연관광지_검색건수,티맵_역사관광지_검색건수,티맵_휴양관광지_검색건수,티맵_공연_행사_검색건수,티맵_문화시설_검색건수,티맵_레포츠(육상해상항공)_검색건수,티맵_쇼핑_검색건수,티맵_식음료_검색건수,티맵_숙박_검색건수,티맵_기타관광지_검색건수,비씨카드_내국인_소비금액,비씨카드_외국인_소비금액,비씨카드_거주민_소비금액,외국인관광객수_무박,외국인관광객수_1박,외국인관광객수_2박,외국인관광객수_3박이상,외지인관광객수_무박,외지인관광객수_1박,외지인관광객수_2박,외지인관광객수_3박이상,남녀성비,전입인구,전출인구,순이동인구,고령인구비율,혼인건수,이혼건수,주민등록인구,지가변동률
202103,44790,청양군,-15.4375,3,2,1801,1173,275,24,184,180,658,3315,964,2464,607246221,,1267487340,36.30272,2.342111,0,26.93428,289793,18455.5,9513,32025,103.1,324,211,-10,36.3,12,7,30625,0.178
202103,44800,홍성군,-13.2346,1,0,13271,1585,258,936,659,473,3389,21655,3066,4295,4217565313,103000,6344555578,274.1976,14.00158,4.667193,127.181,833486.5,54799.5,25081,80405.5,99.1,"1,088",675,80,24.3,20,24,99756,0.235
202103,44810,예산군,-11.9986,3,2,4760,9230,1075,237,520,2608,2306,22275,7811,12834,3858186367,55000,4422324525,189.3241,9.809539,7.847631,44.14292,961282,55170.5,20860,66507,101.1,703,527,-77,31.9,14,18,77585,0.192
202103,44825,태안군,-11.1163,3,2,60782,1973,456,18,2134,13135,5254,29592,42828,5805,3980249991,,3826987311,5371.405,214.3654,60.6286,75.06398,778634.5,138106.5,55720,73538.5,101.4,652,403,-59,31.8,19,16,61771,0.184
202103,45111,전주시 완산구,-12.6651,1,0,3696,22065,83,2765,3831,709,9892,103155,15811,3209,28821378123,,50844210524,1314.395,90.46076,70.55939,493.9157,2642507,176221.5,71995,240467.5,96.9,"4,434","3,202",-56,15.2,39,85,328532,0.27
202103,45113,전주시 덕진구,-14.2985,1,0,9106,235,6694,1217,1025,2224,6754,72633,13675,2815,25452142883,221700,43330845793,967.772,61.84381,48.47218,348.4982,2423887,149072,68362,242098.5,96.9,"4,434","3,202",-56,15.2,38,100,328532,0.282
202103,45130,군산시,-13.6063,1,0,31974,2428,157,1066,2214,6282,15632,89968,17242,7509,9041976318,24272975,23866354420,5132.587,333.345,211.1185,611.1325,1492810,145743.5,60935,219513,102.2,"3,517","2,575",-245,19.2,50,59,266959,0.17
202103,45140,익산시,-15.2107,3,1,4768,3699,794,1276,2635,4385,5220,48407,7369,4796,9484708958,389900,22250519930,545.4182,29.20474,25.25815,164.178,1610690,118524,59031,233807,99.2,"3,455","2,592",-110,20.2,73,76,280585,0.198
202103,45180,정읍시,-11.5283,3,2,2981,1375,60,230,821,3649,1564,14465,2774,1318,3425300522,,8409363887,183.7037,11.61345,19.00383,46.45381,685856.5,47106.5,22393,58821,98.7,"1,102",874,-80,28.0,28,25,107710,0.255
202103,45190,남원시,-12.6897,3,2,1377,1556,969,280,969,2489,2025,17200,6858,9520,2837809183,,5460895522,88.42193,8.842193,5.305316,6.189535,588357,54246.5,20909,48237,96.2,827,618,-55,28.5,12,10,80227,0.245
202103,45210,김제시,-10.9348,3,2,3277,4348,24,27,94,2819,5043,14134,1484,2169,4716681822,,4683349634,109.3238,12.32975,11.50777,27.94744,854388.5,33726,15736,48373.5,98.3,938,755,-5,32.2,19,14,82079,0.206
202103,45710,완주군,-16.3885,1,0,4105,3319,926,83,2981,1949,1651,28479,6565,3534,7708299736,15050,4129244979,523.0172,27.57906,11.8196,242.3018,1353755,50582,22792,80591,105.7,"1,003",741,-29,23.8,18,21,91127,0.306
202103,45720,진안군,-11.3547,3,2,4826,1606,134,7,297,1767,205,2199,979,913,1007217698,,1047003420,12.37651,3.094128,0,7.219633,283090.5,15018.5,6923,14812,102,238,153,26,35.5,5,1,25252,0.265
202103,45730,무주군,8.166708,2,2,1946,729,1312,15,186,3459,380,3866,3301,1765,852759248,,885878751,43.54549,0,4.147189,24.88314,319777.5,22690.5,9464,17346,99.6,209,151,10,33.8,5,8,23940,0.21
202103,45740,장수군,-9.95368,3,2,651,392,143,14,51,1236,140,1091,472,256,656997797,,905338510,31.23026,0,0,20.82017,172445,10290,5194,12621,99.5,170,128,-1,34.6,8,4,21946,0.221
202103,45750,임실군,-11.0136,3,2,2157,343,472,0,228,1533,339,6155,881,981,2225168349,,841592449,70.81219,0,2.082711,7.28949,537029.5,15239,5873,14924,105.2,285,185,-47,36.9,10,10,27044,0.2
202103,45770,순창군,-9.46868,3,2,1720,1954,322,33,353,812,586,5023,985,2977,923726457,,1093102473,20.79755,2.189216,0,8.756865,276069.5,13275.5,6909,13604.5,95.2,276,227,-46,34.3,4,4,27474,0.243
202103,45790,고창군,-11.0135,3,2,6487,6968,899,42,479,4671,1008,10400,3157,3551,2681192945,,2930981706,101.8979,7.336648,3.260733,37.49843,618887.5,39378.5,17367,40827.5,97.9,511,383,-125,34.8,11,5,54243,0.245
202103,45800,부안군,-6.6143,3,2,16226,3438,446,16,982,621,3335,11749,11134,7735,2134457938,600000,2525246619,477.476,7.378216,2.108062,14.75643,517366.5,63346.5,23100,34748,98.8,532,350,21,33.6,10,14,51800,0.217
202103,46110,목포시,-11.6595,1,0,20701,326,667,912,2712,798,8448,47589,13102,9100,11249247237,105000,21341561116,1395.087,64.17226,61.53505,215.3727,1472692,141753.5,57295,160349,99.3,"3,076","2,983",-657,17.1,40,69,221463,0.22
202103,46130,여수시,-9.39686,1,0,46144,9729,7282,990,1700,9319,10264,90985,56652,18493,10882001001,855192,28657292999,13576.53,791.0312,335.9756,487.6608,1392958,242991,89404,162302,104.2,"3,189","2,679",-274,19.7,60,95,279844,0.38
202103,46150,순천시,-14.0528,1,0,6804,11689,159,2104,1186,6468,7955,67227,12513,14580,11650309837,667400,25906155911,415.0521,21.60953,19.37406,134.8733,1624977,117019,50582,175423.5,99.6,"3,491","2,595",-26,15.9,36,85,282104,0.316
202103,46170,나주시,-16.2831,1,0,4399,2080,1087,630,698,5362,3293,37603,5209,4519,6187843048,,6200685059,218.947,11.85963,7.298233,97.61386,1215676,58474.5,28679,92067.5,101.6,"1,892","1,063",219,22.5,12,56,116113,0.301
202103,46230,광양시,-19.9746,1,0,5482,1495,69,636,883,738,11127,33238,10405,19821,8763040666,,14280413245,3957.518,578.8012,326.9419,358.3055,1028797,62821.5,29442,91147,109.1,"2,514","1,334",-73,13.5,20,55,150779,0.326
202103,46710,담양군,-11.6609,3,2,12584,5098,662,,2612,2993,1670,45687,5536,9199,4295125626,,1634089100,101.6395,11.29328,6.775966,42.91445,1124729,36575,11809,30474.5,102.9,634,395,93,31.2,6,12,46541,0.347
202103,46720,곡성군,-19.4648,3,2,625,1013,1374,22,53,1820,846,5878,1562,4181,1775931761,,946133536,73.2602,5.295918,3.530612,36.18877,394660,18900,7903,31808,95.8,255,195,-29,36.6,2,4,27888,0.293
202103,46730,구례군,-35.7247,3,2,4641,22904,1980,37,520,398,2766,22257,11864,18297,1457154058,,950579051,62.50106,4.120949,1.37365,13.7365,589393,39928,14287,19897.5,94.8,257,195,-32,35.0,6,8,25437,0.275
202103,46770,고흥군,-4.69422,3,2,14564,657,68,14,1290,553,1063,5510,3571,2767,1687801858,,3461149636,136.144,3.025422,2.016948,14.11863,357710.5,40820.5,19285,41076,94.6,521,411,-34,41.5,11,13,63572,0.285
202103,46780,보성군,-11.774,3,2,4705,2486,360,89,415,1344,1387,6021,2663,4497,1883496517,,1377327193,51.87634,7.03408,0,16.70594,450467.5,25977,11739,30079,95.1,298,230,-79,39.0,5,15,40169,0.293
202103,46790,화순군,-14.9366,3,2,5578,3031,343,5,375,4697,1012,18502,2001,3261,5095837889,,3036407925,171.571,1.290008,5.16003,18.06011,892055.5,28402.5,14266,53105.5,97.9,644,392,-5,27.1,12,10,62289,0.303
202103,46800,장흥군,-8.44951,3,2,3562,736,98,15,184,1937,2003,3416,1130,956,1285597348,,1946291137,41.04133,5.353217,5.353217,19.62846,297167.5,20685,9443,26736.5,94.8,333,257,-69,34.8,8,2,37266,0.265
202103,46810,강진군,-13.3643,3,2,4311,3421,7,85,490,1841,843,5951,1579,3313,1369593147,,1605555694,38.67782,4.716808,3.773446,26.41412,360983,23072,10248,32224.5,93.7,331,239,-8,35.1,7,4,34327,0.276
202103,46820,해남군,-8.14707,3,2,4861,4504,97,6,1128,2327,1337,7827,2997,4575,2350688314,,3854517233,204.888,21.09142,16.06965,32.1393,505589,38531.5,16800,45094,97.7,641,370,-25,32.8,17,13,68291,0.279
202103,46830,영암군,-16.9524,3,2,3940,4515,629,17,512,5577,355,7268,4569,2044,3845436390,,3024898051,455.2862,36.4229,24.28193,118.3744,772450,33964,15498,56973,106.5,680,490,9,27.0,14,26,53469,0.251
202103,46840,무안군,-18.5677,1,0,4380,502,630,109,378,3444,6792,17339,2636,2383,5952370609,,4347972095,306.8286,33.57395,5.595659,145.4871,1040683,49581,26509,109455.5,100.9,"1,918",736,561,20.0,19,36,87870,0.287
202103,46860,함평군,-13.0418,3,2,4241,412,28,264,218,2073,389,6709,980,735,2149787902,,948072656,37.30226,9.670956,0,4.835478,446152,18816,7574,20989.5,101.1,361,212,10,37.0,3,3,31711,0.282
202103,46870,영광군,-9.297,3,2,4510,2271,99,17,1581,2193,1083,8696,2871,6632,2086593586,,2765496226,994.7934,8.882084,3.947593,16.77727,466126.5,28185.5,12964,37943.5,100,579,367,-3,29.4,4,14,52663,0.24
202103,46880,장성군,-18.8074,3,2,4247,3751,366,,131,3548,467,10841,2513,3179,3067453453,,1847170394,75.95853,6.076683,2.025561,21.26839,751033.5,27975.5,11634,62310.5,105.5,573,408,-67,30.4,6,10,44129,0.393
202103,46890,완도군,-9.99513,3,2,17851,739,,70,294,356,1135,3647,2630,2338,1268928973,,2917260458,1820.897,9.550157,9.550157,29.44632,310618,37170,15988,39819.5,101.3,463,258,-8,32.8,9,19,49673,0.307
202103,46900,진도군,-8.11174,3,2,4802,2208,,153,187,301,1200,4811,9388,2966,990350845,,1628542927,2184.993,20.16916,3.841745,13.44611,252934.5,25791.5,12992,25704,98.1,286,228,-58,33.8,13,7,30494,0.21
202103,46910,신안군,-15.5068,3,2,14467,392,660,,865,148,181,2734,2872,5714,829981339,,1015024982,9437.02,737.0471,58.21264,73.23525,378248.5,34583.5,17738,47442.5,114.5,457,288,45,36.9,3,19,38719,0.326
202103,47111,포항시 남구,-11.1448,1,0,18085,2099,399,667,2387,1808,6401,57270,12634,16790,13045001447,196700,18252894489,2947.307,314.777,190.5229,390.1578,1874051,113008,47278,142565.5,102.4,"3,303","2,002",417,17.8,31,61,251893,0.195
202103,47113,포항시 북구,-11.5924,1,0,27623,2876,1068,1060,699,5256,23388,70747,15091,6666,13361047170,1114400,20107969473,943.5501,120.6866,45.71464,298.9737,1858063,136909.5,54096,170929.5,102.4,"3,303","2,002",417,17.8,51,84,251893,0.258
202103,47130,경주시,-11.882,3,1,18084,71450,8727,1018,10707,18301,9098,135898,63562,40399,18226593915,789800,20524828013,2595.256,153.7637,74.91053,287.8142,2582185,264831,97986,183932,100.3,"3,164","2,351",54,22.9,39,52,252911,0.203
202103,47150,김천시,-14.4164,3,1,7560,5413,169,280,553,3434,2984,22112,6305,1943,5587211321,,8366069559,271.8337,23.98533,15.99022,103.9364,814268,55205.5,26873,93793,100.9,"1,859","1,130",216,23.4,26,42,140720,0.217
202103,47170,안동시,-15.7103,3,2,1970,12074,713,736,908,2322,5777,26413,7248,4455,6349662707,,11724503563,184.3475,12.61325,5.8215,65.977,1134592,87762.5,41552,159593,97.9,"2,010","1,366",-148,25.0,20,39,158240,0.124
202103,47190,구미시,-15.3771,1,0,11877,3527,806,1315,1129,6887,6657,72349,12352,2503,11305737587,158000,35540453115,975.9601,74.99989,38.46148,251.9227,1739322,122706.5,60746,260204,105.6,"5,827","3,873",-497,9.8,72,142,414953,0.176
202103,47210,영주시,-14.4994,3,2,1050,4857,254,164,462,338,1967,13460,4861,1277,2873858646,,6854055140,95.3733,3.740129,9.350323,46.75162,510545,50330,25340,91766.5,98.4,"1,046",818,14,27.6,23,17,102738,0.231
202103,47230,영천시,-11.0912,3,2,3464,5697,242,4,856,7920,3225,11468,3860,3837,6096205099,,6058735526,130.5702,7.973752,13.95407,51.82939,838369,46949,19320,60424,103.7,"2,230","1,223",461,28.5,29,30,102383,0.203
202103,47250,상주시,-12.6245,3,2,3241,1258,865,106,755,3450,1128,11516,2994,1098,3751572489,,7467145198,140.3514,13.87194,1.631993,30.19186,781056.5,53137,24108,80759,96.1,"1,300",723,21,31.8,14,16,96855,0.176
202103,47280,문경시,-8.26711,3,2,3359,6165,2315,12,553,2212,1138,13103,5347,3704,3478922089,237000,3622633776,115.4383,11.2076,6.724558,52.67571,585581.5,47169.5,17780,46735.5,96.4,"1,856",680,950,30.5,12,20,71924,0.168
202103,47290,경산시,-21.0228,1,0,7076,5079,195,819,407,5649,5486,42894,5368,2427,14986473080,210690,21788172530,1101.152,47.04135,49.92144,428.1723,2408574,125072.5,63707,341509,101.4,"3,662","3,421",90,17.2,39,98,264023,0.297
202103,47720,군위군,-9.2553,3,2,2134,2350,1291,,195,3935,308,7030,1271,3015,3139095172,,736070227,68.43193,7.603548,5.702661,12.35576,462749,18476.5,5432,15102.5,104.7,205,158,2,41.2,1,2,23094,0.582
202103,47730,의성군,-9.1771,3,2,2130,1593,97,,464,3103,604,2667,474,3017,1748629969,,1654109101,25.7588,1.661858,3.323716,17.44951,429775.5,25518.5,11060,29739.5,95.7,398,276,-3,42.0,4,9,51404,0.488
202103,47750,청송군,-7.14298,3,2,4619,661,191,,255,29,433,2942,2539,404,880603583,,884618101,28,2,0,3,256501,19841.5,8869,19418,99.8,246,198,0,37.9,2,11,24907,0.183
202103,47760,영양군,-10.7694,3,2,363,431,7,5,55,22,105,310,235,130,200290160,,554058665,,,,,89481,8025.5,4613,13079.5,98.3,101,101,-12,37.9,3,5,16549,0.16
202103,47770,영덕군,3.457709,2,2,22281,455,145,,646,3503,2541,9039,5109,1113,2854347473,,1624827798,1251.675,39.47936,12.56162,3.589033,512032.5,51796.5,14448,25613,90.1,332,196,-92,38.4,2,9,36043,0.31
202103,47820,청도군,-11.0529,3,2,2576,8686,3141,58,926,8828,2805,22233,4534,2780,3684181740,,1678435004,108.6297,4.642296,3.713837,25.0684,714266,37611,14504,31531.5,96.7,362,323,-55,38.4,7,4,42119,0.266
202103,47830,고령군,-11.453,3,2,1052,318,456,135,655,5501,1115,3814,973,2402,2005750859,,1419856640,80.05839,6.49122,0,16.22805,462287,14042,5985,16880.5,105.4,235,229,-31,32.1,3,3,31167,0.23
202103,47840,성주군,-11.5887,3,2,2216,2349,169,,200,490,747,4897,2358,1385,3564638096,,1766806091,91.19499,9.119499,6.079666,22.29211,511028,26967.5,9380,27128.5,107.5,391,307,-46,32.7,9,6,43105,0.241
202103,47850,칠곡군,-14.0896,1,0,5750,2727,923,259,1091,6226,1847,22959,4598,2349,10673615506,3616750,7350565933,362.3937,20.7394,21.83095,109.1547,1356338,50687,20202,68026,108.8,"1,047",788,-241,16.3,29,24,114381,0.153
202103,47900,예천군,-11.9881,1,0,695,2157,487,142,505,1530,970,7835,1341,2886,1436716005,,2341835564,40.17853,0,0,21.71812,430038,28619.5,14931,45122,96.9,629,370,31,30.4,8,15,55649,0.138
202103,47920,봉화군,-11.7127,3,2,1379,1349,4,,81,40,222,2098,852,1278,669867978,,1118104417,12.83993,1.834276,0,10.08852,244156.5,15606.5,8092,21833,101.6,286,177,-10,37.3,7,4,31232,0.165
202103,47930,울진군,-4.23295,3,2,17907,739,2268,3,1663,915,1643,7289,5538,3696,1713094969,4187030,2169919312,978.6684,31.47764,3.815471,14.30802,337039.5,45909.5,19936,43694,100.8,476,347,-76,28.5,12,19,48361,0.201
202103,47940,울릉군,-33.2248,3,2,714,17,59,,46,21,7,340,337,484,194454709,,510929504,2604.618,74.1643,3.224535,0,59031,4203.5,5089,23103.5,121.3,119,93,-23,26.7,4,3,9019,0.414
202103,48121,창원시 의창구,-14.6486,1,0,9382,2219,3925,121,1160,2703,5621,43365,6277,1381,16135360236,111500,19103485985,710.7457,59.15297,63.7032,405.8804,2815078,95091.5,45612,175882,102.7,"2,334","1,809",-110,14.9,61,84,206995,0.162
202103,48123,창원시 성산구,-13.9411,1,0,5461,2050,371,2202,2483,780,9664,70399,12313,936,15956386647,500450,18289301240,1395.942,124.9427,104.2687,555.5005,2265904,88427.5,40663,144172,102.7,"2,334","1,809",-110,14.9,17,36,206995,0.11
202103,48125,창원시 마산합포구,-14.3912,1,0,8038,1507,643,261,642,821,8665,41965,7357,8890,11467021596,26500,14270079863,1175.841,77.07745,27.87908,158.2548,1986306,78144.5,36715,130942,102.7,"2,334","1,809",-110,14.9,12,21,206995,0.064
202103,48127,창원시 마산회원구,-12.7754,1,0,1327,1030,205,1025,245,410,3110,16763,1551,615,12491754152,,14440962169,514.8613,37.12472,41.03259,95.74271,1515637,62184.5,32186,115531.5,102.7,"2,334","1,809",-110,14.9,107,165,206995,0.135
202103,48129,창원시 진해구,-16.0276,1,0,17092,1232,998,446,358,10037,9096,55174,5165,25678,9018746166,7419900,14596780262,3863.42,871.9745,530.3981,1111.714,1410448,69555.5,32340,106792,102.7,"2,334","1,809",-110,14.9,23,21,206995,0.285
202103,48170,진주시,-9.13077,1,0,4774,3026,1020,1766,1435,1574,11485,53697,8707,1735,10008519292,,27970879149,491.1932,41.26994,35.60544,190.1654,1323914,98182,48839,212670.5,97.8,"4,574","2,903",-250,17.2,58,45,347034,0.15
202103,48220,통영시,-5.21108,3,1,17547,1977,9,908,1402,7789,13585,31822,18174,12173,4728171017,,10579803206,11610,250.0124,45.4568,73.23596,881391,114051,44758,73864,101.1,"1,288","1,224",-404,20.1,96,110,126988,0.151
202103,48240,사천시,-9.69236,3,1,10497,5038,165,468,1087,5302,7827,28328,8387,10365,6476224933,,8140953310,725.7174,67.35417,73.99472,286.4924,1009540,60760,22064,63448,102,"1,262",977,-122,22.5,24,79,110501,0.151
202103,48250,김해시,-14.4901,1,0,15452,6712,5660,2030,2724,14667,42102,129012,13390,5308,21695752149,46700,47885996214,1534.206,91.62119,80.84223,584.7588,3008968,157171,73458,291676,102.4,"5,829","4,837",-471,11.6,22,72,540863,0.146
202103,48270,밀양시,-12.0417,3,2,10149,11117,787,216,1723,5197,1481,21730,8702,5674,3778251914,,5885460579,111.8007,7.391781,9.239726,12.93562,970238.5,56889,28595,70248.5,96.3,"1,142",821,-33,29.0,34,40,104354,0.144
202103,48310,거제시,-9.49479,1,0,32243,7700,6068,163,707,5100,4996,48066,31097,16959,5448662086,410680,17498350497,6194.039,171.6191,76.27514,249.5524,1180466,156831.5,73528,179907,110.4,"2,832","2,299",-526,11.2,30,38,244154,0.077
202103,48330,양산시,-14.0924,1,0,12912,21621,437,1585,2331,21027,15978,93068,10734,18189,18333641822,,30825086675,721.281,50.64685,47.15397,289.0363,2454967,121653,58520,215880,100.7,"5,215","3,501",520,14.0,34,50,352830,0.133
202103,48720,의령군,-10.4848,3,2,540,2045,,,192,2139,1056,3454,1029,974,831255558,,989670337,16.83281,1.122188,0,0,280605.5,14297.5,7700,17090.5,96.7,271,186,39,37.3,11,10,26669,0.219
202103,48730,함안군,-13.4267,3,2,2435,2272,6,32,283,2572,915,10242,1425,430,4918048476,21500,3316812226,104.8745,5.519711,2.207884,43.05374,740113.5,26106.5,10878,37737,103,588,527,-133,25.6,10,13,63694,0.217
202103,48740,창녕군,-9.70253,3,2,7232,2247,2291,,1591,5079,1411,9710,5501,618,5162125250,,3095815594,106.1421,4.575091,7.320145,19.21538,634410,39333,12558,35696.5,99.1,541,487,-147,31.5,7,12,61072,0.232
202103,48820,고성군(경남),-8.12438,3,2,6744,2313,136,52,1398,3092,1500,7361,4471,3566,2553328755,416000,2314654530,199.1574,25.25899,17.48699,75.77697,601562.5,31822,12999,34657,100.8,499,332,-18,31.7,8,9,51035,0.197
202103,48840,남해군,-2.97885,3,2,10050,7906,948,6,850,3124,1743,18354,16650,20935,1971158626,565500,1962193026,7122.877,541.2166,231.5653,166.9424,440041,68670,26327,34300,93.2,472,233,85,38.2,11,7,42709,0.256
202103,48850,하동군,-31.4441,3,2,5394,24438,187,20,558,2170,23409,22473,8157,25644,2709324446,,1821601226,95.26206,5.013793,4.011034,22.06069,744866.5,48877.5,17577,29211,99.7,410,296,-59,35.1,5,5,44388,0.116
202103,48860,산청군,-7.3363,3,2,889,4207,62,5,327,160,370,4858,3548,2241,2291977933,,1271751978,48.3884,6.75187,2.250623,23.63154,335965,28038.5,13517,23425.5,96.8,393,269,76,37.2,7,8,34686,0.157
202103,48870,함양군,-10.2453,3,2,2424,1130,112,,66,1284,477,3184,1396,847,1219119509,,1670650273,32.61217,4.795908,0,11.51018,262255,24108,12285,24699.5,93.2,398,287,56,34.2,9,6,39014,0.152
202103,48880,거창군,-11.243,3,2,806,928,1080,68,119,2133,931,5072,1793,2738,1558664582,,2907105716,32.51823,0,5.912405,27.59122,400207.5,26117,13643,45689,96.2,826,384,361,27.8,10,12,61860,0.167
202103,48890,합천군,-4.95011,3,2,2136,5801,3768,22,1039,2711,569,6393,3298,2040,1466686599,,1491724691,20.456,3.0684,2.0456,0,412804,29281,12208,27510,93.4,403,296,21,40.1,7,4,43635,0.18
202103,50110,제주특별자치도 제주시,-15.1009,1,0,153286,9001,14477,2112,21322,46025,57651,436653,149822,118606,43002239952,68455932,71817092136,12574.13,282.6895,127.0515,1036.264,3171683,503503,403795,593159,100.2,"6,745","4,592",71,14.5,93,158,491843,0.025
202103,50130,제주특별자치도 서귀포시,-15.0344,1,0,122966,7835,24276,505,25566,31017,38533,250343,167461,95871,20652900316,699321375,20026035333,8570.378,289.4535,102.1601,452.9096,2401984,367290,357840,381027.5,102.1,"2,698","1,812",179,19.6,38,58,182131,-0.007
202104,11110,서울특별시 종로구,8.249528,0,0,10659,29815,148,12029,28899,595,30523,100272,30034,29029,148884289216,113689123,8679212657,2207.283,150.6282,132.0894,936.2123,8526910,163898,51296,131113.5,94.7,"1,817","1,978",-161,18.8,17,40,147113,0.418
202104,11140,서울특별시 중구,6.592176,0,0,9723,4180,54,17590,9747,289,84999,95081,91663,10769,1033820413844,6257315412,14376660309,6758.117,612.6606,447.0402,2884.217,8569320,201904.5,55629,128177,95.4,"1,623","1,680",-57,19.6,20,37,124477,0.405
202104,11170,서울특별시 용산구,4.379995,0,0,12493,594,1500,14150,20253,2870,10316,120104,37302,22100,140176281832,75018761,12964362629,3292.929,311.3658,299.5716,839.744,6203603,146170.5,49637,122496.5,92.7,"2,991","3,253",-262,17.1,39,90,228755,0.463
202104,11200,서울특별시 성동구,4.426051,0,0,38498,227,94,5103,4200,1451,15467,83411,3432,5386,28890786192,7568108,14323429805,2024.413,130.9979,96.87242,613.1584,4001624,132181,54621,149817.5,95.3,"3,329","3,744",-415,15.7,37,98,291534,0.53
202104,11215,서울특별시 광진구,4.267886,0,0,18922,1765,38136,4435,1997,1255,12498,67657,29174,2896,23867378936,7498040,21950601310,1777.885,111.3286,101.2079,537.5262,4572117,163264.5,61670,180428.5,93.3,"4,431","4,839",-408,14.6,48,116,343006,0.428
202104,11230,서울특별시 동대문구,10.12135,0,0,2751,827,273,666,1328,1454,23291,49398,10116,1957,27146728547,9820760,19282647964,2252.807,191.2539,161.9205,1014.937,3432314,135828,58716,175619.5,98.1,"3,853","4,217",-364,17.9,54,77,338480,0.435
202104,11260,서울특별시 중랑구,4.29376,0,0,4181,766,495,1768,331,809,10361,37004,4933,1563,14095661635,,22303997881,569.0814,57.29007,40.73961,262.2612,2351752,116564,52073,155865.5,97.7,"4,392","4,923",-531,17.9,66,113,391502,0.375
202104,11290,서울특별시 성북구,9.77656,0,0,4198,8118,78,1134,2003,2906,5527,60384,3431,3329,17432401906,9989751,20993037215,1825.266,132.4695,152.3986,618.9727,3088169,146370,67704,187771.5,93.3,"4,881","5,319",-438,16.8,62,117,434383,0.409
202104,11305,서울특별시 강북구,6.895967,0,0,13812,10891,1084,2657,231,655,9030,35222,5881,2962,12578779467,,15629373828,584.2324,40.84676,24.75561,205.4716,1947103,111205.5,45626,125167,95.1,"3,372","3,758",-386,20.7,57,71,303622,0.39
202104,11320,서울특별시 도봉구,4.745359,0,0,2914,1792,1433,495,1339,1077,8927,31514,2387,2036,10073526048,8000,14950116733,450.8761,44.816,65.1869,192.8446,2003012,86719.5,42665,115542,95.1,"3,267","3,695",-428,19.5,57,75,321227,0.351
202104,11350,서울특별시 노원구,6.373412,0,0,7145,1671,492,1092,3046,9923,6230,58504,2942,7012,21433993441,,30215588627,829.3007,59.67068,53.58184,291.0468,3753222,132909,68810,199755.5,93.1,"4,761","5,501",-740,16.6,80,150,517417,0.378
202104,11380,서울특별시 은평구,6.201967,0,0,2295,9754,0,506,3275,740,17888,48328,4618,4160,14717037103,1970480,28892619092,1202.634,73.70585,54.05096,281.3107,2309745,128436,60872,182388.5,91.9,"5,167","5,799",-632,17.9,83,129,474843,0.385
202104,11410,서울특별시 서대문구,10.91605,0,0,3738,3430,,2506,6270,766,4726,52889,8871,2112,34338030119,130740405,17122268786,3263.656,436.2564,262.0082,855.9783,4859127,177201.5,72023,190106,91.7,"3,333","3,936",-603,17.2,45,82,307825,0.39
202104,11440,서울특별시 마포구,6.732996,0,0,38054,1418,169,5352,6090,2702,21808,162742,26644,2566,353789343926,170516405,24876494142,3792.52,302.9355,202.7338,1264.173,7251867,227097.5,77966,193154.5,89,"6,446","5,431","1,015",14.4,48,133,369577,0.4
202104,11470,서울특별시 양천구,5.026549,0,0,9087,838,,1092,3594,6147,5600,57883,893,3216,74075310090,39983265,26629291622,955.6753,88.05362,49.31003,274.7273,2748554,105210,60410,173278,96.2,"4,325","4,908",-583,14.7,57,136,452112,0.405
202104,11500,서울특별시 강서구,5.357183,0,0,9697,2277,12650,5126,4985,9927,56428,123833,28415,174652,61821630500,3999120,37586708515,3829.724,313.2554,277.9259,1323.681,5152312,219219,97440,273038.5,93.1,"7,919","7,733",186,15.5,93,244,577580,0.378
202104,11530,서울특별시 구로구,6.386666,0,0,11528,264,12,3327,174,628,9641,36385,14168,2462,274849983155,16279595015,27783839052,3270.001,398.0164,378.2897,1479.507,4048846,145054,65387,178941,97.5,"4,064","4,686",-622,17.4,72,120,400399,0.307
202104,11545,서울특별시 금천구,6.761593,0,0,2777,1269,212,818,218,480,44463,22111,8301,1468,35758997825,60063640,15645232078,1602.221,177.4952,166.774,459.8197,1912806,84423.5,36673,105059.5,102.5,"2,857","3,062",-205,17.1,55,77,229639,0.322
202104,11560,서울특별시 영등포구,5.5249,0,0,61586,159,2038,4111,674,3888,84850,125798,39638,4375,122263007295,464110108,26529788402,3300.508,304.5558,260.7182,1098.247,7528633,238136.5,80479,215813.5,97.7,"5,419","5,391",28,15.9,48,198,377696,0.422
202104,11590,서울특별시 동작구,3.57456,0,0,9559,1353,18,1230,978,150,44633,35467,4084,1742,55126326852,37526921,17512821025,1713.874,110.3769,80.05358,551.8845,3556914,135068.5,63784,189630,93.7,"5,479","5,563",-84,16.8,45,133,388672,0.492
202104,11620,서울특별시 관악구,5.909901,0,0,5038,1345,37,1492,1533,984,17459,47938,6263,2685,29200544182,118327440,27609838107,1665.312,112.1003,137.0114,698.7583,3589709,225781.5,90202,274561,100.8,"7,346","8,138",-792,15.9,55,142,489464,0.422
